name,display_name,state,country,born,enlisted,latitude,longitude
Kurraca,"Kurraca, VIC, Australia",VIC,Australia,1,166,-36.544,143.611
Kurrajong Heights,"Kurrajong Heights, NSW, Australia",NSW,Australia,1,166,-33.523862,150.628716
Kurrajong,"Kurrajong, NSW, Australia",NSW,Australia,21,166,-33.546749,150.660686
Kurri Kurri,"Kurri Kurri, NSW, Australia",NSW,Australia,18,63,-32.817312,151.482952
Kurseong,"Kurseong, India",,India,1,63,26.88357,88.279129
Kurting,"Kurting, VIC, Australia",VIC,Australia,6,63,-36.53964,143.811981
Kutno,"Kutno, Poland",,Poland,1,63,52.230618,19.364278
Kwolyin,"Kwolyin, WA, Australia",WA,Australia,0,3,-31.933389,117.753568
Kyabram,"Kyabram, VIC, Australia",VIC,Australia,119,34,-36.308063,145.049552
Kyala,"Kyala, NSW, Australia",NSW,Australia,1,34,-29.5,150.35
Kybunga,"Kybunga, SA, Australia",SA,Australia,6,34,-33.921053,138.506724
Kydra,"Kydra, NSW, Australia",NSW,Australia,1,34,-36.465,149.418
Kyeamba,"Kyeamba, NSW, Australia",NSW,Australia,1,34,-35.458705,147.615542
Kyeburn,"Kyeburn, New Zealand",,New Zealand,1,34,-45.146871,170.256088
Kyleakin,"Kyleakin, Scotland",,Scotland,1,34,57.2725,-5.733229
Kyndby,"Kyndby, Denmark",,Denmark,1,34,55.79429400000001,11.91531
Kyneton,"Kyneton, VIC, Australia",VIC,Australia,569,87,-37.248467,144.453354
Kynuna,"Kynuna, QLD, Australia",QLD,Australia,2,87,-21.577686,141.919757
Kyogle,"Kyogle, NSW, Australia",NSW,Australia,13,4,-28.622384,153.004112
La Grange,"La Grange, USA",,USA,1,4,41.805061,-87.869285
Laanecoorie,"Laanecoorie, VIC, Australia",VIC,Australia,19,4,-36.827056,143.904434
Laang,"Laang, VIC, Australia",VIC,Australia,7,4,-38.354958,142.814975
Labasa,"Labasa, Fiji",,Fiji,1,4,-16.466749,179.339859
Labertouche,"Labertouche, VIC, Australia",VIC,Australia,2,1,-38.049843,145.82875
Labouheyre,"Labouheyre, France",,France,1,1,44.214141,-0.919966
Laceby,"Laceby, VIC, Australia",VIC,Australia,1,1,-36.415491,146.296
Laceys Creek,"Laceys Creek, QLD, Australia",QLD,Australia,1,1,-27.203109,152.749008
Lachlan,"Lachlan, NSW, Australia",NSW,Australia,5,1,-29.8,151.783
Lachlan,"Lachlan, TAS, Australia",TAS,Australia,7,1,-42.829806,147.042714
Ladybank,"Ladybank, Scotland",,Scotland,4,1,56.275389,-3.123483
Ladys Bay,"Ladys Bay, TAS, Australia",TAS,Australia,5,1,-40.734,148.126
Ladysmith,"Ladysmith, NSW, Australia",NSW,Australia,1,1,-35.207801,147.513984
Ladywood,"Ladywood, England",,England,1,1,52.248082,-2.196769
Laen North,"Laen North, VIC, Australia",VIC,Australia,1,1,-36.382094,142.804115
Laen,"Laen, VIC, Australia",VIC,Australia,2,1,-36.452296,142.780344
Laggan,"Laggan, NSW, Australia",NSW,Australia,11,1,-34.384409,149.541447
Laguna,"Laguna, NSW, Australia",NSW,Australia,2,1,-32.994585,151.127788
Lah,"Lah, VIC, Australia",VIC,Australia,4,1,-36.128411,142.420452
Laidley Creek,"Laidley Creek, Qld, Australia",Qld,Australia,1,1,-27.668,152.352
Laidley,"Laidley, QLD, Australia",QLD,Australia,149,6,-27.629565,152.394182
Lake Albert,"Lake Albert, NSW, Australia",NSW,Australia,2,6,-35.166085,147.381816
Lake Albert,"Lake Albert, SA, Australia",SA,Australia,2,6,-35.573,139.35
Lake Bathurst,"Lake Bathurst, NSW, Australia",NSW,Australia,2,6,-35.012657,149.714504
Lake Boga,"Lake Boga, VIC, Australia",VIC,Australia,28,1,-35.461804,143.634454
Lake Bolac,"Lake Bolac, VIC, Australia",VIC,Australia,18,1,-37.712432,142.839797
Lake Cargelligo,"Lake Cargelligo, NSW, Australia",NSW,Australia,45,1,-33.298908,146.370322
Lake Charm,"Lake Charm, VIC, Australia",VIC,Australia,7,1,-35.620733,143.804041
Lake Condah,"Lake Condah, VIC, Australia",VIC,Australia,6,1,-38.093159,141.794924
Lake Cowal,"Lake Cowal, NSW, Australia",NSW,Australia,2,1,-33.693808,147.33317
Lake George,"Lake George, NSW, Australia",NSW,Australia,2,1,-35.170348,149.453858
Lake Goldsmith,"Lake Goldsmith, VIC, Australia",VIC,Australia,1,1,-37.554684,143.36684
Lake Hamilton,"Lake Hamilton, SA, Australia",SA,Australia,2,1,-33.953,135.269
Lake Hindmarsh,"Lake Hindmarsh, VIC, Australia",VIC,Australia,2,1,-36.111839,141.860904
Lake Illawarra,"Lake Illawarra, NSW, Australia",NSW,Australia,16,1,-34.546473,150.85695
Lake Marmal,"Lake Marmal, VIC, Australia",VIC,Australia,3,1,-36.160504,143.513558
Lake Mundi,"Lake Mundi, VIC, Australia",VIC,Australia,4,1,-37.563526,141.059286
Lake Plains,"Lake Plains, SA, Australia",SA,Australia,3,1,-35.367567,139.05342
Lake Rowan,"Lake Rowan, VIC, Australia",VIC,Australia,26,1,-36.269962,146.002999
Lake Tyers,"Lake Tyers, VIC, Australia",VIC,Australia,2,1,-37.841038,148.1213
Lake Victoria Station,"Lake Victoria Station, NSW, Australia",NSW,Australia,1,1,-34.067,141.183
Lakefield Station,"Lakefield Station, QLD, Australia",QLD,Australia,1,1,-14.933,145.2
Lakemba,"Lakemba, NSW, Australia",NSW,Australia,3,1,-33.920457,151.075921
Lakes Creek,"Lakes Creek, QLD, Australia",QLD,Australia,4,1,-23.384028,150.563947
Lakes Entrance,"Lakes Entrance, VIC, Australia",VIC,Australia,12,1,-37.881499,147.982787
Lakeside,"Lakeside, England",,England,1,1,54.279874,-2.957826
Lakeside,"Lakeside, QLD, Australia",QLD,Australia,1,1,-25.576631,152.128158
Lakeside,"Lakeside, WA, Australia",WA,Australia,1,1,-22.034,113.917
Lal Lal,"Lal Lal, VIC, Australia",VIC,Australia,23,1,-37.692331,144.040895
Lalbert,"Lalbert, VIC, Australia",VIC,Australia,5,1,-35.667621,143.374622
Laleham,"Laleham, England",,England,1,1,51.409798,-0.4893350000000001
Lalla,"Lalla, TAS, Australia",TAS,Australia,1,1,-41.25949,147.179268
Lalor,"Lalor, VIC, Australia",VIC,Australia,1,1,-37.665568,145.016559
Lambeth,"Lambeth, England",,England,23,1,51.489112,-0.11067
Lambing Flat,"Lambing Flat, NSW, Australia",NSW,Australia,1,1,-29.365,152.735
Lambing Hill,"Lambing Hill, NSW, Australia",NSW,Australia,2,1,-32.315,149.251
Lambourn,"Lambourn, England",,England,2,1,51.50818,-1.530961
Lambton,"Lambton, NSW, Australia",NSW,Australia,96,28,-32.911447,151.707393
Lameroo,"Lameroo, SA, Australia",SA,Australia,7,4,-35.329274,140.517994
Lamington,"Lamington, WA, Australia",WA,Australia,1,4,-30.73704,121.462604
Lamlash,"Lamlash, Scotland",,Scotland,2,4,55.53272100000001,-5.129067
Lampeter,"Lampeter, Wales",,Wales,3,4,52.11351699999999,-4.082135
Lamplough,"Lamplough, VIC, Australia",VIC,Australia,3,4,-37.136644,143.50799
Lanark,"Lanark, England",,England,2,4,55.679486,-2.165403
Lanark,"Lanark, Scotland",,Scotland,101,4,55.673911,-3.781927
Lancashire,"Lancashire, England",,England,729,1,53.969009,-2.627691
Lancaster,"Lancaster, England",,England,89,1,54.04958599999999,-2.798432
Lancaster,"Lancaster, VIC, Australia",VIC,Australia,5,1,-36.314977,145.132099
Lancefield,"Lancefield, VIC, Australia",VIC,Australia,138,18,-37.276795,144.731718
Lancelot,"Lancelot, SA, Australia",SA,Australia,3,18,-32.993,138.956
Lanchester,"Lanchester, England",,England,2,18,54.820697,-1.740784
Landsborough,"Landsborough, QLD, Australia",QLD,Australia,10,3,-26.808565,152.963941
Landsborough,"Landsborough, VIC, Australia",VIC,Australia,42,3,-37.004798,143.129581
Landsdowne,"Landsdowne, NSW, Australia",NSW,Australia,1,3,-30.833,145.3
Landskrona,"Landskrona, Sweden",,Sweden,4,3,55.87043,12.83016
Lane Cove,"Lane Cove, NSW, Australia",NSW,Australia,7,3,-33.814599,151.168722
Lane End,"Lane End, England",,England,1,3,51.618684,-0.833925
Lanefield,"Lanefield, QLD, Australia",QLD,Australia,2,3,-27.647166,152.555186
Lang Lang East,"Lang Lang East, VIC, Australia",VIC,Australia,1,3,-38.251513,145.656429
Lang Lang,"Lang Lang, VIC, Australia",VIC,Australia,47,3,-38.264951,145.564762
Langford,"Langford, England",,England,1,3,52.054495,-0.271613
Langford,"Langford, WA, Australia",WA,Australia,1,3,-32.043771,115.941353
Langham,"Langham, England",,England,1,3,51.945227,0.950079
Langholm,"Langholm, Scotland",,Scotland,7,3,55.15215,-3.000515
Langhorne Creek,"Langhorne Creek, SA, Australia",SA,Australia,32,3,-35.295648,139.033879
Langley Park,"Langley Park, England",,England,1,3,54.797078,-1.670612
Langley Vale,"Langley Vale, NSW, Australia",NSW,Australia,1,3,-31.790417,152.565408
Langley,"Langley, England",,England,2,3,51.23629,0.584241
Langley,"Langley, VIC, Australia",VIC,Australia,3,3,-37.149333,144.493373
Langmorn Station,"Langmorn Station, QLD, Australia",QLD,Australia,1,3,-23.833,150.75
Langport,"Langport, England",,England,6,3,51.037657,-2.827992
Langton Matravers,"Langton Matravers, England",,England,1,3,50.609863,-2.000763
Langton,"Langton, England",,England,3,3,53.21272,0.08197699999999999
Langwarrin,"Langwarrin, VIC, Australia",VIC,Australia,6,80,-38.153809,145.185851
Langwornor,"Langwornor, VIC, Australia",VIC,Australia,1,80,-36.938,144.598
Lanivet,"Lanivet, England",,England,1,80,50.444366,-4.762868
Lankeys Creek,"Lankeys Creek, NSW, Australia",NSW,Australia,1,80,-35.798556,147.639449
Lansdowne,"Lansdowne, NSW, Australia",NSW,Australia,4,80,-31.782989,152.534579
Lara,"Lara, VIC, Australia",VIC,Australia,51,1,-38.022416,144.407891
Larbert,"Larbert, NSW, Australia",NSW,Australia,1,1,-35.305951,149.766151
Larbert,"Larbert, Scotland",,Scotland,3,1,56.01460300000001,-3.831279
Lardner,"Lardner, VIC, Australia",VIC,Australia,2,1,-38.205796,145.878189
Largs Bay,"Largs Bay, SA, Australia",SA,Australia,22,5,-34.821123,138.494309
Largs,"Largs, NSW, Australia",NSW,Australia,15,5,-32.702528,151.602415
Largs,"Largs, Scotland",,Scotland,9,5,55.794456,-4.869802
Larkhall,"Larkhall, Scotland",,Scotland,14,5,55.737493,-3.97238
Larkhill,"Larkhill, England",,England,0,5,51.197291,-1.814093
Larne,"Larne, Ireland",,Ireland,20,5,54.855103,-5.811254
Larpent,"Larpent, VIC, Australia",VIC,Australia,2,5,-38.359447,143.501999
Larvik,"Larvik, Norway",,Norway,5,5,59.05327599999999,10.035172
Lascelles,"Lascelles, VIC, Australia",VIC,Australia,0,1,-35.606765,142.578891
Lassodie,"Lassodie, Scotland",,Scotland,1,1,56.117656,-3.407465
Latham,"Latham, England",,England,1,1,51.28722699999999,0.290851
Latheron,"Latheron, Scotland",,Scotland,1,1,58.282844,-3.368775
Latrobe,"Latrobe, TAS, Australia",TAS,Australia,252,29,-41.235472,146.410842
Lauder,"Lauder, Scotland",,Scotland,6,29,55.719411,-2.748681
Laugharne,"Laugharne, Wales",,Wales,1,29,51.77086500000001,-4.462466
Launceston,"Launceston, England",,England,19,29,50.63698200000001,-4.360072
Launceston,"Launceston, TAS, Australia",TAS,Australia,2279,426,-41.440282,147.139353
Launching Place,"Launching Place, VIC, Australia",VIC,Australia,3,426,-37.780668,145.566625
Launton,"Launton, England",,England,2,426,51.897501,-1.116027
Laura,"Laura, QLD, Australia",QLD,Australia,6,426,-15.559626,144.444895
Laura,"Laura, SA, Australia",SA,Australia,170,4,-33.185283,138.300974
Laurencekirk,"Laurencekirk, Scotland",,Scotland,7,4,56.834349,-2.463934
Laurieton,"Laurieton, NSW, Australia",NSW,Australia,27,4,-31.650229,152.798179
Lauriston,"Lauriston, VIC, Australia",VIC,Australia,27,4,-37.239435,144.368266
Lausanne,"Lausanne, Switzerland",,Switzerland,1,4,46.519582,6.632121
Lavadia,"Lavadia, NSW, Australia",NSW,Australia,1,4,-29.718956,153.070298
Lavender Bay,"Lavender Bay, NSW, Australia",NSW,Australia,2,4,-33.84307,151.208015
Lavendon,"Lavendon, England",,England,2,4,52.17306700000001,-0.66105
Laverton,"Laverton, VIC, Australia",VIC,Australia,8,23,-37.866939,144.761748
Laverton,"Laverton, WA, Australia",WA,Australia,1,21,-28.625899,122.405543
Lavington,"Lavington, NSW, Australia",NSW,Australia,5,21,-36.050577,146.933346
Lawlers,"Lawlers, WA, Australia",WA,Australia,3,2,-28.086,120.523
Lawley,"Lawley, England",,England,1,2,52.673985,-2.491461
Lawloit,"Lawloit, VIC, Australia",VIC,Australia,6,2,-36.419148,141.463761
Lawnton,"Lawnton, QLD, Australia",QLD,Australia,3,2,-27.282841,152.980633
Lawrence,"Lawrence, New Zealand",,New Zealand,13,2,-45.918219,169.689336
Lawrence,"Lawrence, NSW, Australia",NSW,Australia,71,2,-29.496729,153.105535
Lawrence,"Lawrence, VIC, Australia",VIC,Australia,1,2,-37.313624,143.908197
Lawson,"Lawson, NSW, Australia",NSW,Australia,18,9,-33.719696,150.429326
Laxfield,"Laxfield, England",,England,2,9,52.30171399999999,1.366644
Layton,"Layton, England",,England,2,9,53.825012,-3.03332
Le Havre,"Le Havre, France",,France,1,9,49.492591,0.106503
Leabrook,"Leabrook, SA, Australia",SA,Australia,2,9,-34.929497,138.651299
Leadgate,"Leadgate, England",,England,3,9,54.861439,-1.80689
Leadville,"Leadville, NSW, Australia",NSW,Australia,13,9,-32.017507,149.544871
Leaghur,"Leaghur, VIC, Australia",VIC,Australia,1,9,-35.942274,143.818646
Leamington Spa,"Leamington Spa, England",,England,3,9,52.291985,-1.535787
Learmonth,"Learmonth, VIC, Australia",VIC,Australia,31,12,-37.420343,143.713222
Leasingham,"Leasingham, SA, Australia",SA,Australia,8,12,-33.982193,138.651072
Leatherhead,"Leatherhead, England",,England,3,12,51.29578399999999,-0.32593
Lebrina,"Lebrina, TAS, Australia",TAS,Australia,4,12,-41.179415,147.224432
Lechlade,"Lechlade, England",,England,1,12,51.69455499999999,-1.691157
Ledbury,"Ledbury, England",,England,6,12,52.03681399999999,-2.424966
Leddington,"Leddington, England",,England,1,12,52.0141,-2.448098
Leece,"Leece, England",,England,1,12,54.115979,-3.15799
Leederville,"Leederville, WA, Australia",WA,Australia,62,12,-31.93648,115.841231
Leeds,"Leeds, England",,England,499,12,53.799637,-1.54911
Leeds,"Leeds, York, England",York,England,1,12,53.799637,-1.54911
Leeds,"Leeds, Yorkshire, England",Yorkshire,England,2,12,53.799637,-1.54911
Leek,"Leek, England",,England,12,12,53.106618,-2.026727
Leeor,"Leeor, VIC, Australia",VIC,Australia,5,12,-36.39,141.06
Lees,"Lees, England",,England,1,12,53.537455,-2.070606
Leeston,"Leeston, New Zealand",,New Zealand,3,12,-43.763763,172.295312
Leeswood,"Leeswood, Wales",,Wales,1,12,53.133708,-3.094632
Leeton,"Leeton, NSW, Australia",NSW,Australia,3,3,-34.5522,146.406444
Leeville,"Leeville, NSW, Australia",NSW,Australia,1,3,-28.947743,152.97788
Lefroy,"Lefroy, TAS, Australia",TAS,Australia,123,3,-41.099624,146.988319
Leicester,"Leicester, England",,England,296,3,52.63456999999999,-1.129443
Leicestershire,"Leicestershire, England",,England,50,3,52.74012299999999,-1.140592
Leichardt,"Leichardt, VIC, Australia",VIC,Australia,7,3,-36.691491,144.075949
Leichhardt,"Leichhardt, NSW, Australia",NSW,Australia,366,116,-33.883793,151.157057
Leigh Creek,"Leigh Creek, SA, Australia",SA,Australia,9,116,-30.594513,138.405925
Leigh Creek,"Leigh Creek, VIC, Australia",VIC,Australia,8,116,-37.559567,143.952925
Leigh,"Leigh, England",,England,18,116,53.495351,-2.511204
Leigh,"Leigh, VIC, Australia",VIC,Australia,1,116,-38.083,144
Leighton Buzzard,"Leighton Buzzard, England",,England,22,116,51.917758,-0.660928
Leighton,"Leighton, England",,England,4,116,53.11569500000001,-2.457162
Leighton,"Leighton, SA, Australia",SA,Australia,2,116,-33.658087,138.770663
Leintwardine,"Leintwardine, ENGLAND",,ENGLAND,1,116,52.361186,-2.874527
Leiston,"Leiston, England",,England,1,116,52.20589699999999,1.574757
Leitchville,"Leitchville, VIC, Australia",VIC,Australia,4,116,-35.904018,144.301443
Leith,"Leith, Scotland",,Scotland,121,116,55.97455800000001,-3.161042
Leith,"Leith, TAS, Australia",TAS,Australia,10,116,-41.156958,146.254867
Leithfield,"Leithfield, New Zealand",,New Zealand,1,116,-43.193683,172.739592
Leitrim,"Leitrim, Ireland",,Ireland,17,116,53.989326,-8.062922
Lemana Junction,"Lemana Junction, TAS, Australia",TAS,Australia,4,116,-41.527266,146.608016
Lemington,"Lemington, England",,England,4,116,54.981139,-1.717514
Lemnos,"Lemnos, VIC, Australia",VIC,Australia,1,116,-36.351412,145.462046
Lemvig,"Lemvig, Denmark",,Denmark,1,116,56.54801,8.309098000000001
Leneva,"Leneva, VIC, Australia",VIC,Australia,2,116,-36.214108,146.880042
Lenham,"Lenham, England",,England,4,116,51.237019,0.7179460000000001
Lennonville,"Lennonville, WA, Australia",WA,Australia,2,116,-27.971,117.835
Lennoxtown,"Lennoxtown, Scotland",,Scotland,1,116,55.973617,-4.200205
Lenton,"Lenton, England",,England,2,116,52.860961,-0.4783899999999999
Leominster,"Leominster, England",,England,8,116,52.226276,-2.738728
Leonards Hill,"Leonards Hill, VIC, Australia",VIC,Australia,11,116,-37.425757,144.115474
Leonay,"Leonay, NSW, Australia",NSW,Australia,0,1,-33.760983,150.651519
Leongatha,"Leongatha, VIC, Australia",VIC,Australia,107,259,-38.476151,145.946299
Leonora,"Leonora, WA, Australia",WA,Australia,0,35,-28.881595,121.327331
Leopold,"Leopold, VIC, Australia",VIC,Australia,10,35,-38.188058,144.464551
Lerwick,"Lerwick, Scotland",,Scotland,27,35,60.15558099999999,-1.150037
Leslie,"Leslie, Scotland",,Scotland,3,35,57.311009,-2.669573
Lesmahagow,"Lesmahagow, Scotland",,Scotland,3,35,55.639433,-3.886372
Letham,"Letham, Scotland",,Scotland,1,35,56.62824499999999,-2.774345
Lethbridge,"Lethbridge, VIC, Australia",VIC,Australia,16,35,-37.951971,144.131428
Letheringsett,"Letheringsett, England",,England,1,35,52.907594,1.063032
Letterkenny,"Letterkenny, Ireland",,Ireland,3,35,54.949037,-7.734217
Letwell,"Letwell, England",,England,1,35,53.37685799999999,-1.157206
Leuchars,"Leuchars, Scotland",,Scotland,2,35,56.382359,-2.88683
Leumeah,"Leumeah, NSW, Australia",NSW,Australia,1,35,-34.052285,150.833396
Leura,"Leura, NSW, Australia",NSW,Australia,7,1,-33.714149,150.330827
Leven,"Leven, England",,England,1,1,53.89256899999999,-0.317649
Leven,"Leven, NSW, Australia",NSW,Australia,1,1,-29.533,150.8
Leven,"Leven, Scotland",,Scotland,8,1,56.194886,-2.994269
Levendale,"Levendale, TAS, Australia",TAS,Australia,4,1,-42.532725,147.58271
Leverton,"Leverton, England",,England,1,1,53.00709500000001,0.085838
Levuka,"Levuka, Fiji",,Fiji,11,1,-18.233333,-178.8
Lewes,"Lewes, England",,England,16,1,50.875629,0.017858
Lewis Ponds,"Lewis Ponds, NSW, Australia",NSW,Australia,5,1,-33.271366,149.267788
Lewisham,"Lewisham, England",,England,40,1,51.45687900000001,-0.015964
Lewisham,"Lewisham, NSW, Australia",NSW,Australia,48,1,-33.894902,151.144413
Lewiston,"Lewiston, SA, Australia",SA,Australia,2,1,-34.591233,138.59306
Lewiston,"Lewiston, USA",,USA,1,1,44.089228,-70.164204
Lexington,"Lexington, VIC, Australia",VIC,Australia,1,1,-37.283,142.783
Lexton,"Lexton, VIC, Australia",VIC,Australia,37,2,-37.275704,143.513453
Leyburn,"Leyburn, England",,England,2,2,54.309738,-1.82857
Leyburn,"Leyburn, QLD, Australia",QLD,Australia,18,2,-28.017994,151.584207
Leyland,"Leyland, England",,England,2,2,53.696715,-2.690083
Leysmill,"Leysmill, Scotland",,Scotland,1,2,56.618914,-2.645261
Leyton,"Leyton, England",,England,35,2,51.55843,-0.006933999999999999
Leytonstone,"Leytonstone, England",,England,25,2,51.572946,0.016211
Liberton,"Liberton, Scotland",,Scotland,1,2,55.913984,-3.161354
Liberty Plains,"Liberty Plains, NSW, Australia",NSW,Australia,1,2,-33.865,151.035
Lichfield,"Lichfield, England",,England,6,2,52.683556,-1.822359
Licola,"Licola, VIC, Australia",VIC,Australia,1,2,-37.626943,146.623726
Lidcombe,"Lidcombe, NSW, Australia",NSW,Australia,61,5,-33.865218,151.043519
Liddell,"Liddell, NSW, Australia",NSW,Australia,0,1,-32.402764,151.018323
Lidsdale,"Lidsdale, NSW, Australia",NSW,Australia,5,1,-33.378535,150.083775
Lidster,"Lidster, NSW, Australia",NSW,Australia,1,1,-33.297893,148.958974
Liege,"Liege, Belgium",,Belgium,1,1,50.640649,5.572047
Lietinna,"Lietinna, TAS, Australia",TAS,Australia,2,1,-41.156293,147.465817
Liff,"Liff, Scotland",,Scotland,1,1,56.485756,-3.084970999999999
Liffey,"Liffey, TAS, Australia",TAS,Australia,7,1,-41.666781,146.8591
Lifford,"Lifford, Ireland",,Ireland,1,1,54.83441700000001,-7.477925
Lifton,"Lifton, England",,England,2,1,50.64315200000001,-4.282232
Light Pass,"Light Pass, SA, Australia",SA,Australia,2,1,-34.472,139.023
Lightning Ridge,"Lightning Ridge, NSW, Australia",NSW,Australia,3,1,-29.42779000000001,147.978954
Lille,"Lille, France",,France,2,1,50.637183,3.063017
Lillesand,"Lillesand, Norway",,Norway,1,1,58.251562,8.380032
Lillimur,"Lillimur, VIC, Australia",VIC,Australia,50,2,-36.361245,141.117251
Lilliput,"Lilliput, VIC, Australia",VIC,Australia,1,2,-36.121433,146.471635
Lillyvale,"Lillyvale, NSW, Australia",NSW,Australia,1,2,-34.182,150.001
Lilydale,"Lilydale, TAS, Australia",TAS,Australia,56,8,-41.250344,147.217213
Lilydale,"Lilydale, VIC, Australia",VIC,Australia,151,18,-37.75757,145.35319
Lilyfield,"Lilyfield, NSW, Australia",NSW,Australia,8,18,-33.872991,151.165788
Lilyvale,"Lilyvale, NSW, Australia",NSW,Australia,1,18,-34.179008,151.035966
Lilyvale,"Lilyvale, QLD, Australia",QLD,Australia,0,1,-23.202344,148.478046
Lima,"Lima, VIC, Australia",VIC,Australia,1,1,-36.72564,145.957764
Limavady,"Limavady, Ireland",,Ireland,2,1,55.050854,-6.950537
Limbri,"Limbri, NSW, Australia",NSW,Australia,1,1,-31.039192,151.154777
Limeburners Creek,"Limeburners Creek, NSW, Australia",NSW,Australia,4,1,-32.589168,151.907551
Limehouse,"Limehouse, England",,England,3,1,51.513234,-0.030091
Limehouse,"Limehouse, UK",,UK,1,1,51.513234,-0.030091
Limerick,"Limerick, Ireland",,Ireland,207,1,52.663857,-8.626773
Limerick,"Limerick, NSW, Australia",NSW,Australia,3,1,-34.204084,149.477511
Limestone,"Limestone, NSW, Australia",NSW,Australia,1,1,-29.180106,151.052956
Limestone,"Limestone, QLD, Australia",QLD,Australia,3,1,-23.637281,150.443544
Linares,"Linares, Spain",,Spain,1,1,38.09362,-3.635844
Linburn,"Linburn, NSW, Australia",NSW,Australia,1,1,-32.43254,149.715338
Linchfield,"Linchfield, England",,England,1,1,51.63133499999999,-0.7290320000000001
Lincoln,"Lincoln, England",,England,96,1,53.234863,-0.538436
Lincoln,"Lincoln, New Zealand",,New Zealand,1,1,-36.865943,174.6258
Lincoln,"Lincoln, NSW, Australia",NSW,Australia,4,1,-32.165,148.951
Lincoln,"Lincoln, SA, Australia",SA,Australia,3,1,-34.836921,135.861999
Lincolnshire,"Lincolnshire, England",,England,89,1,53.217882,-0.19997
Linda,"Linda, TAS, Australia",TAS,Australia,1,1,-42.063591,145.601516
Linden,"Linden, NSW, Australia",NSW,Australia,3,1,-33.715529,150.504477
Lindenow South,"Lindenow South, VIC, Australia",VIC,Australia,2,1,-37.825191,147.434619
Lindenow,"Lindenow, VIC, Australia",VIC,Australia,54,1,-37.800359,147.458491
Lindfield,"Lindfield, England",,England,1,1,51.011256,-0.080211
Lindfield,"Lindfield, NSW, Australia",NSW,Australia,7,1,-33.776441,151.168736
Lindhurst,"Lindhurst, England",,England,1,1,53.11365,-1.146174
Lindisfarne,"Lindisfarne, SA, Australia",SA,Australia,1,1,-34.511,137.79
Lindisfarne,"Lindisfarne, TAS, Australia",TAS,Australia,10,1,-42.847719,147.352945
Lindsay,"Lindsay, VIC, Australia",VIC,Australia,1,1,-37.640473,140.98045
Lindsey,"Lindsey, England",,England,1,1,52.06757,0.8837349999999999
Lindum,"Lindum, QLD, Australia",QLD,Australia,2,1,-27.442248,153.143821
Lingfield,"Lingfield, England",,England,3,1,51.174519,-0.013773
Linlithgow,"Linlithgow, Scotland",,Scotland,40,1,55.978368,-3.59423
Linslade,"Linslade, England",,England,1,1,51.91571800000001,-0.679377
Linton,"Linton, England",,England,2,1,52.097773,0.277759
Linton,"Linton, QLD, Australia",QLD,Australia,1,1,-26.55,150.167
Linton,"Linton, Scotland",,Scotland,1,1,55.528452,-2.357411
Linton,"Linton, VIC, Australia",VIC,Australia,56,13,-37.686374,143.562977
Linwood,"Linwood, New Zealand",,New Zealand,1,13,-43.530954,172.662183
Linwood,"Linwood, SA, Australia",SA,Australia,6,13,-34.360716,138.766286
Liphook,"Liphook, England",,England,1,13,51.07735699999999,-0.803214
Lipley,"Lipley, England",,England,1,13,52.869122,-2.382899
Lipson,"Lipson, SA, Australia",SA,Australia,3,13,-34.298356,136.14573
Lisarow,"Lisarow, NSW, Australia",NSW,Australia,3,1,-33.380843,151.371283
Lisbon,"Lisbon, Portugal",,Portugal,1,1,38.707163,-9.135517
Lisburn,"Lisburn, Ireland",,Ireland,9,1,54.510893,-6.042726
Lisdillon,"Lisdillon, TAS, Australia",TAS,Australia,2,1,-42.3,148
Liskeard,"Liskeard, England",,England,13,1,50.452909,-4.465013
Lisle,"Lisle, TAS, Australia",TAS,Australia,11,1,-41.234213,147.325665
Lismore,"Lismore, Ireland",,Ireland,2,1,53.74898999999999,-7.832393
Lismore,"Lismore, NSW, Australia",NSW,Australia,669,3088,-28.812725,153.278721
Lismore,"Lismore, QLD, Australia",QLD,Australia,0,1,-26.183,150.7
Lismore,"Lismore, VIC, Australia",VIC,Australia,19,3,-37.953552,143.34368
Lisnaskea,"Lisnaskea, Ireland",,Ireland,1,3,54.253718,-7.44106
Lisselton,"Lisselton, Ireland",,Ireland,1,3,52.49638399999999,-9.576739999999999
Listowel,"Listowel, Ireland",,Ireland,7,3,52.447687,-9.488242
Litchfield,"Litchfield, England",,England,10,3,51.282213,-1.34004
Litchfield,"Litchfield, VIC, Australia",VIC,Australia,3,3,-36.296777,142.845319
Lithgow,"Lithgow, NSW, Australia",NSW,Australia,415,911,-33.480068,150.157987
Little Baddow,"Little Baddow, England",,England,1,911,51.737098,0.569318
Little Bendigo,"Little Bendigo, VIC, Australia",VIC,Australia,1,911,-37.082,144.23
Little Billabong,"Little Billabong, NSW, Australia",NSW,Australia,3,911,-35.587981,147.529705
Little Bromley,"Little Bromley, England",,England,1,911,51.919716,1.045792
Little Clacton,"Little Clacton, England",,England,1,911,51.825341,1.141871
Little Eaton,"Little Eaton, England",,England,2,911,52.96930800000001,-1.460281
Little Gidding,"Little Gidding, England",,England,1,911,52.423862,-0.338254
Little Hampton,"Little Hampton, VIC, Australia",VIC,Australia,6,911,-37.359474,144.292594
Little Harrowden,"Little Harrowden, England",,England,1,911,52.334435,-0.724919
Little Haywood,"Little Haywood, England",,England,1,911,52.79104099999999,-1.994181
